Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnc.lnn,3375,1837,637,3267,0.3370,0.3208,0.4147,0.1887,0.2124
bnn.lnn,3375,1837,463,3331,0.2215,0.2053,0.2875,0.1372,0.1484
btc.lnn,3375,1837,755,3192,0.4018,0.3952,0.4789,0.2237,0.2641
btn.lnn,3375,1837,685,3247,0.3684,0.3630,0.4331,0.2030,0.2299
bnc.lnn,3375,1837,609,3273,0.3217,0.3049,0.3928,0.1804,0.2023
atc.lnn,3375,1837,681,3232,0.3661,0.3578,0.4392,0.2018,0.2331
atn.lnn,3375,1837,698,3212,0.3882,0.3781,0.4446,0.2068,0.2453
anc.lnn,3375,1837,539,3302,0.2798,0.2662,0.3465,0.1597,0.1734
ann.lnn,3375,1837,557,3295,0.2862,0.2720,0.3515,0.1650,0.1852
nnn.ltn,3375,1837,492,3349,0.2158,0.2023,0.3143,0.1458,0.1508
nnc.ltn,3375,1837,759,3200,0.4089,0.4013,0.4815,0.2249,0.2651
ntc.ltn,3375,1837,823,3191,0.4336,0.4298,0.5132,0.2439,0.2860
ntn.ltn,3375,1837,684,3262,0.3504,0.3449,0.4362,0.2027,0.2246
lnn.ltn,3375,1837,695,3260,0.3611,0.3551,0.4372,0.2059,0.2301
ltn.ltn,3375,1837,744,3239,0.3974,0.3934,0.4717,0.2204,0.2493
ltc.ltn,3375,1837,815,3161,0.4380,0.4313,0.5157,0.2415,0.2877
lnc.ltn,3375,1837,818,3159,0.4490,0.4460,0.5128,0.2424,0.2931
bnn.ltn,3375,1837,685,3247,0.3684,0.3630,0.4331,0.2030,0.2299
btc.ltn,3375,1837,790,3176,0.4208,0.4156,0.5016,0.2341,0.2760
btn.ltn,3375,1837,730,3232,0.3930,0.3889,0.4644,0.2163,0.2457
bnc.ltn,3375,1837,797,3160,0.4389,0.4356,0.5042,0.2361,0.2875
atc.ltn,3375,1837,710,3202,0.3852,0.3780,0.4608,0.2104,0.2466
atn.ltn,3375,1837,703,3202,0.3827,0.3721,0.4572,0.2083,0.2475
anc.ltn,3375,1837,731,3187,0.4051,0.3975,0.4718,0.2166,0.2585
ann.ltn,3375,1837,698,3212,0.3882,0.3781,0.4446,0.2068,0.2453
nnn.ltc,3375,1837,492,3349,0.2158,0.2023,0.3143,0.1458,0.1508
nnc.ltc,3375,1837,759,3200,0.4089,0.4013,0.4815,0.2249,0.2651
ntc.ltc,3375,1837,823,3191,0.4336,0.4298,0.5132,0.2439,0.2860
ntn.ltc,3375,1837,684,3262,0.3504,0.3449,0.4362,0.2027,0.2246
