Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnc.lnn,2790,2084,254,2761,0.0946,0.0765,0.1366,0.0910,0.1014
bnn.lnn,2790,2084,333,2761,0.1282,0.0987,0.1637,0.1194,0.1297
btc.lnn,2790,2084,404,2761,0.1518,0.1341,0.2308,0.1448,0.1552
btn.lnn,2790,2084,507,2761,0.2195,0.1907,0.2715,0.1817,0.1921
bnc.lnn,2790,2084,256,2761,0.0918,0.0764,0.1402,0.0918,0.1022
atc.lnn,2790,2084,379,2761,0.1437,0.1276,0.2130,0.1358,0.1462
atn.lnn,2790,2084,502,2761,0.2260,0.2013,0.2818,0.1799,0.1903
anc.lnn,2790,2084,238,2761,0.0884,0.0748,0.1284,0.0853,0.0957
ann.lnn,2790,2084,393,2756,0.1567,0.1263,0.2031,0.1409,0.1514
nnn.ltn,2790,2084,312,2761,0.1206,0.1014,0.1678,0.1118,0.1222
nnc.ltn,2790,2084,393,2761,0.1661,0.1479,0.2316,0.1409,0.1513
ntc.ltn,2790,2084,436,2761,0.1815,0.1572,0.2535,0.1563,0.1667
ntn.ltn,2790,2084,428,2761,0.1841,0.1614,0.2521,0.1534,0.1638
lnn.ltn,2790,2084,459,2761,0.1946,0.1641,0.2499,0.1645,0.1749
ltn.ltn,2790,2084,501,2761,0.2137,0.1946,0.2832,0.1796,0.1900
ltc.ltn,2790,2084,437,2761,0.1791,0.1590,0.2544,0.1566,0.1670
lnc.ltn,2790,2084,434,2761,0.1821,0.1627,0.2456,0.1556,0.1659
bnn.ltn,2790,2084,507,2761,0.2195,0.1907,0.2715,0.1817,0.1921
btc.ltn,2790,2084,428,2761,0.1740,0.1548,0.2519,0.1534,0.1638
btn.ltn,2790,2084,518,2761,0.2265,0.2090,0.2881,0.1857,0.1961
bnc.ltn,2790,2084,437,2761,0.1813,0.1607,0.2487,0.1566,0.1670
atc.ltn,2790,2084,407,2761,0.1635,0.1452,0.2321,0.1459,0.1563
atn.ltn,2790,2084,512,2761,0.2250,0.2082,0.2931,0.1835,0.1939
anc.ltn,2790,2084,417,2761,0.1732,0.1539,0.2395,0.1495,0.1599
ann.ltn,2790,2084,502,2761,0.2260,0.2013,0.2818,0.1799,0.1903
nnn.ltc,2790,2084,312,2761,0.1206,0.1014,0.1678,0.1118,0.1222
nnc.ltc,2790,2084,393,2761,0.1661,0.1479,0.2316,0.1409,0.1513
ntc.ltc,2790,2084,436,2761,0.1815,0.1572,0.2535,0.1563,0.1667
ntn.ltc,2790,2084,428,2761,0.1841,0.1614,0.2521,0.1534,0.1638
lnn.ltc,2790,2084,459,2761,0.1946,0.1641,0.2499,0.1645,0.1749
ltn.ltc,2790,2084,501,2761,0.2137,0.1946,0.2832,0.1796,0.1900
ltc.ltc,2790,2084,437,2761,0.1791,0.1590,0.2544,0.1566,0.1670
lnc.ltc,2790,2084,434,2761,0.1821,0.1627,0.2456,0.1556,0.1659
bnn.ltc,2790,2084,507,2761,0.2195,0.1907,0.2715,0.1817,0.1921
btc.ltc,2790,2084,428,2761,0.1740,0.1548,0.2519,0.1534,0.1638
btn.ltc,2790,2084,518,2761,0.2265,0.2090,0.2881,0.1857,0.1961
bnc.ltc,2790,2084,437,2761,0.1813,0.1607,0.2487,0.1566,0.1670
atc.ltc,2790,2084,407,2761,0.1635,0.1452,0.2321,0.1459,0.1563
atn.ltc,2790,2084,512,2761,0.2250,0.2082,0.2931,0.1835,0.1939
anc.ltc,2790,2084,417,2761,0.1732,0.1539,0.2395,0.1495,0.1599
ann.ltc,2790,2084,502,2761,0.2260,0.2013,0.2818,0.1799,0.1903
nnn.lnc,2790,2084,80,2790,0.0288,0.0223,0.0273,0.0287,0.0287
nnc.lnc,2790,2084,244,2761,0.0895,0.0646,0.1266,0.0875,0.0978
