Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
atc.lnn,450,696,248,450,0.4832,0.4849,0.3936,0.5511,0.5511
atn.lnn,450,696,240,450,0.4810,0.4824,0.3840,0.5333,0.5333
anc.lnn,450,696,175,450,0.3288,0.3067,0.2682,0.3889,0.3889
ann.lnn,450,696,203,450,0.3736,0.3449,0.3197,0.4511,0.4511
nnn.ltn,450,696,164,450,0.3169,0.2890,0.2541,0.3644,0.3644
nnc.ltn,450,696,247,450,0.4966,0.5024,0.3835,0.5489,0.5489
ntc.ltn,450,696,247,450,0.5141,0.5272,0.3935,0.5489,0.5489
ntn.ltn,450,696,236,450,0.4759,0.4761,0.3779,0.5244,0.5244
lnn.ltn,450,696,231,450,0.4702,0.4676,0.3732,0.5133,0.5133
ltn.ltn,450,696,237,450,0.5011,0.4949,0.3822,0.5267,0.5267
ltc.ltn,450,696,251,450,0.5186,0.5291,0.4052,0.5578,0.5578
lnc.ltn,450,696,255,450,0.5275,0.5254,0.4055,0.5667,0.5667
bnn.ltn,450,696,238,450,0.4787,0.4772,0.3814,0.5289,0.5289
btc.ltn,450,696,248,450,0.5129,0.5187,0.4021,0.5511,0.5511
btn.ltn,450,696,235,450,0.5010,0.4944,0.3824,0.5222,0.5222
bnc.ltn,450,696,251,450,0.5225,0.5168,0.4014,0.5578,0.5578
atc.ltn,450,696,238,450,0.4852,0.4898,0.3839,0.5289,0.5289
atn.ltn,450,696,237,450,0.4812,0.4831,0.3829,0.5267,0.5267
anc.ltn,450,696,246,450,0.4952,0.4949,0.3912,0.5467,0.5467
ann.ltn,450,696,240,450,0.4810,0.4824,0.3840,0.5333,0.5333
nnn.ltc,450,696,164,450,0.3169,0.2890,0.2541,0.3644,0.3644
nnc.ltc,450,696,247,450,0.4966,0.5024,0.3835,0.5489,0.5489
ntc.ltc,450,696,247,450,0.5141,0.5272,0.3935,0.5489,0.5489
ntn.ltc,450,696,236,450,0.4759,0.4761,0.3779,0.5244,0.5244
lnn.ltc,450,696,231,450,0.4702,0.4676,0.3732,0.5133,0.5133
ltn.ltc,450,696,237,450,0.5011,0.4949,0.3822,0.5267,0.5267
ltc.ltc,450,696,251,450,0.5186,0.5291,0.4052,0.5578,0.5578
lnc.ltc,450,696,255,450,0.5275,0.5254,0.4055,0.5667,0.5667
bnn.ltc,450,696,238,450,0.4787,0.4772,0.3814,0.5289,0.5289
btc.ltc,450,696,248,450,0.5129,0.5187,0.4021,0.5511,0.5511
btn.ltc,450,696,235,450,0.5010,0.4944,0.3824,0.5222,0.5222
bnc.ltc,450,696,251,450,0.5225,0.5168,0.4014,0.5578,0.5578
atc.ltc,450,696,238,450,0.4852,0.4898,0.3839,0.5289,0.5289
atn.ltc,450,696,237,450,0.4812,0.4831,0.3829,0.5267,0.5267
anc.ltc,450,696,246,450,0.4952,0.4949,0.3912,0.5467,0.5467
ann.ltc,450,696,240,450,0.4810,0.4823,0.3840,0.5333,0.5333
nnn.lnc,450,696,37,450,0.0724,0.0600,0.0508,0.0822,0.0822
nnc.lnc,450,696,133,450,0.2504,0.1992,0.2033,0.2956,0.2956
ntc.lnc,450,696,244,450,0.4771,0.4773,0.3869,0.5422,0.5422
ntn.lnc,450,696,164,450,0.3169,0.2890,0.2541,0.3644,0.3644
lnn.lnc,450,696,133,450,0.2304,0.1872,0.1975,0.2956,0.2956
ltn.lnc,450,696,231,450,0.4702,0.4676,0.3732,0.5133,0.5133
ltc.lnc,450,696,251,450,0.5120,0.5142,0.4026,0.5578,0.5578
lnc.lnc,450,696,189,450,0.3524,0.3209,0.2895,0.4200,0.4200
bnn.lnc,450,696,172,450,0.3181,0.2938,0.2645,0.3822,0.3822
btc.lnc,450,696,251,450,0.5055,0.5084,0.4020,0.5578,0.5578
btn.lnc,450,696,238,450,0.4787,0.4772,0.3814,0.5289,0.5289
bnc.lnc,450,696,185,450,0.3544,0.3270,0.2851,0.4111,0.4111
atc.lnc,450,696,248,450,0.4832,0.4849,0.3936,0.5511,0.5511
atn.lnc,450,696,240,450,0.4810,0.4824,0.3840,0.5333,0.5333
anc.lnc,450,696,175,450,0.3288,0.3067,0.2682,0.3889,0.3889
ann.lnc,450,696,203,450,0.3734,0.3442,0.3197,0.4511,0.4511
nnn.bnn,450,696,36,450,0.0730,0.0606,0.0493,0.0800,0.0800
nnc.bnn,450,696,140,450,0.2645,0.2095,0.2169,0.3111,0.3111
ntc.bnn,450,696,246,450,0.4830,0.4819,0.3903,0.5467,0.5467
ntn.bnn,450,696,163,450,0.3232,0.2961,0.2519,0.3622,0.3622
lnn.bnn,450,696,134,450,0.2335,0.1883,0.1988,0.2978,0.2978
ltn.bnn,450,696,234,450,0.4715,0.4679,0.3773,0.5200,0.5200
ltc.bnn,450,696,254,450,0.5168,0.5186,0.4071,0.5644,0.5644
lnc.bnn,450,696,190,450,0.3632,0.3321,0.2899,0.4222,0.4222
bnn.bnn,450,696,173,450,0.3179,0.2906,0.2653,0.3844,0.3844
btc.bnn,450,696,252,450,0.5101,0.5122,0.4029,0.5600,0.5600
btn.bnn,450,696,237,450,0.4791,0.4758,0.3795,0.5267,0.5267
bnc.bnn,450,696,190,450,0.3620,0.3338,0.2932,0.4222,0.4222
