Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
btc.atc,450,696,273,450,0.5659,0.5806,0.4391,0.6067,0.6067
btn.atc,450,696,251,450,0.5390,0.5476,0.4036,0.5578,0.5578
bnc.atc,450,696,275,450,0.5555,0.5690,0.4332,0.6111,0.6111
atc.atc,450,696,263,450,0.5396,0.5451,0.4195,0.5844,0.5844
atn.atc,450,696,254,450,0.5238,0.5377,0.4053,0.5644,0.5644
anc.atc,450,696,266,450,0.5330,0.5468,0.4156,0.5911,0.5911
ann.atc,450,696,246,450,0.5116,0.5165,0.3869,0.5467,0.5467
nnn.atn,450,696,197,450,0.3559,0.3406,0.3090,0.4378,0.4378
nnc.atn,450,696,265,450,0.5293,0.5333,0.4133,0.5889,0.5889
ntc.atn,450,696,269,450,0.5545,0.5582,0.4212,0.5978,0.5978
ntn.atn,450,696,251,450,0.4961,0.5000,0.3982,0.5578,0.5578
lnn.atn,450,696,249,450,0.4915,0.4879,0.3912,0.5533,0.5533
ltn.atn,450,696,263,450,0.5404,0.5503,0.4218,0.5844,0.5844
ltc.atn,450,696,277,450,0.5676,0.5806,0.4428,0.6156,0.6156
lnc.atn,450,696,270,450,0.5593,0.5674,0.4253,0.6000,0.6000
bnn.atn,450,696,255,450,0.4993,0.4967,0.4038,0.5667,0.5667
btc.atn,450,696,273,450,0.5659,0.5806,0.4391,0.6067,0.6067
btn.atn,450,696,251,450,0.5390,0.5476,0.4036,0.5578,0.5578
bnc.atn,450,696,275,450,0.5555,0.5690,0.4332,0.6111,0.6111
atc.atn,450,696,263,450,0.5396,0.5451,0.4195,0.5844,0.5844
atn.atn,450,696,254,450,0.5238,0.5377,0.4053,0.5644,0.5644
anc.atn,450,696,266,450,0.5330,0.5468,0.4156,0.5911,0.5911
ann.atn,450,696,246,450,0.5116,0.5165,0.3869,0.5467,0.5467
nnn.anc,450,696,48,450,0.0904,0.0776,0.0680,0.1067,0.1067
nnc.anc,450,696,172,450,0.3186,0.2788,0.2615,0.3822,0.3822
ntc.anc,450,696,255,450,0.5172,0.5161,0.3963,0.5667,0.5667
ntn.anc,450,696,197,450,0.3559,0.3406,0.3090,0.4378,0.4378
lnn.anc,450,696,148,450,0.2618,0.2291,0.2224,0.3289,0.3289
ltn.anc,450,696,249,450,0.4915,0.4879,0.3912,0.5533,0.5533
ltc.anc,450,696,273,450,0.5493,0.5566,0.4306,0.6067,0.6067
lnc.anc,450,696,212,450,0.4158,0.3840,0.3269,0.4711,0.4711
bnn.anc,450,696,183,450,0.3346,0.3088,0.2796,0.4067,0.4067
btc.anc,450,696,268,450,0.5443,0.5491,0.4214,0.5956,0.5956
btn.anc,450,696,255,450,0.4993,0.4967,0.4038,0.5667,0.5667
bnc.anc,450,696,205,450,0.4096,0.3849,0.3215,0.4556,0.4556
atc.anc,450,696,260,450,0.5208,0.5186,0.4026,0.5778,0.5778
atn.anc,450,696,246,450,0.5116,0.5165,0.3869,0.5467,0.5467
anc.anc,450,696,190,450,0.3820,0.3539,0.2904,0.4222,0.4222
ann.anc,450,696,207,450,0.3849,0.3769,0.3174,0.4600,0.4600
nnn.ann,450,696,49,450,0.0891,0.0769,0.0692,0.1089,0.1089
nnc.ann,450,696,172,450,0.3186,0.2788,0.2615,0.3822,0.3822
ntc.ann,450,696,255,450,0.5172,0.5161,0.3963,0.5667,0.5667
ntn.ann,450,696,197,450,0.3559,0.3406,0.3090,0.4378,0.4378
lnn.ann,450,696,148,450,0.2618,0.2290,0.2224,0.3289,0.3289
ltn.ann,450,696,249,450,0.4915,0.4879,0.3912,0.5533,0.5533
ltc.ann,450,696,273,450,0.5493,0.5566,0.4306,0.6067,0.6067
lnc.ann,450,696,212,450,0.4158,0.3840,0.3269,0.4711,0.4711
bnn.ann,450,696,183,450,0.3347,0.3088,0.2796,0.4067,0.4067
btc.ann,450,696,268,450,0.5443,0.5491,0.4214,0.5956,0.5956
btn.ann,450,696,255,450,0.4993,0.4967,0.4038,0.5667,0.5667
bnc.ann,450,696,205,450,0.4096,0.3849,0.3215,0.4556,0.4556
atc.ann,450,696,260,450,0.5208,0.5186,0.4026,0.5778,0.5778
atn.ann,450,696,246,450,0.5116,0.5165,0.3869,0.5467,0.5467
anc.ann,450,696,190,450,0.3820,0.3539,0.2904,0.4222,0.4222
ann.ann,450,696,207,450,0.3849,0.3768,0.3174,0.4600,0.4600
