Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnc.lnn,3375,1837,577,3296,0.3065,0.2899,0.3668,0.1710,0.1862
bnn.lnn,3375,1837,464,3330,0.2221,0.2037,0.2830,0.1375,0.1477
btc.lnn,3375,1837,726,3216,0.3871,0.3770,0.4575,0.2151,0.2474
btn.lnn,3375,1837,683,3248,0.3538,0.3427,0.4328,0.2024,0.2274
bnc.lnn,3375,1837,569,3296,0.2929,0.2739,0.3638,0.1686,0.1829
atc.lnn,3375,1837,658,3270,0.3485,0.3344,0.4184,0.1950,0.2143
atn.lnn,3375,1837,680,3215,0.3682,0.3586,0.4364,0.2015,0.2371
anc.lnn,3375,1837,503,3330,0.2591,0.2453,0.3222,0.1490,0.1572
ann.lnn,3375,1837,560,3309,0.2762,0.2624,0.3481,0.1659,0.1798
nnn.ltn,3375,1837,469,3346,0.2044,0.1881,0.2853,0.1390,0.1443
nnc.ltn,3375,1837,724,3206,0.3851,0.3734,0.4595,0.2145,0.2515
ntc.ltn,3375,1837,772,3207,0.4083,0.4024,0.4783,0.2287,0.2658
ntn.ltn,3375,1837,678,3267,0.3355,0.3261,0.4274,0.2009,0.2182
lnn.ltn,3375,1837,679,3263,0.3479,0.3363,0.4255,0.2012,0.2221
ltn.ltn,3375,1837,729,3240,0.3742,0.3687,0.4628,0.2160,0.2414
ltc.ltn,3375,1837,767,3204,0.4130,0.4093,0.4836,0.2273,0.2617
lnc.ltn,3375,1837,775,3183,0.4255,0.4217,0.4890,0.2296,0.2729
bnn.ltn,3375,1837,683,3248,0.3538,0.3427,0.4328,0.2024,0.2274
btc.ltn,3375,1837,746,3207,0.3953,0.3902,0.4719,0.2210,0.2534
btn.ltn,3375,1837,710,3232,0.3665,0.3579,0.4537,0.2104,0.2366
bnc.ltn,3375,1837,774,3187,0.4163,0.4107,0.4871,0.2293,0.2744
atc.ltn,3375,1837,673,3246,0.3596,0.3500,0.4334,0.1994,0.2252
atn.ltn,3375,1837,670,3228,0.3599,0.3511,0.4362,0.1985,0.2300
anc.ltn,3375,1837,711,3229,0.3835,0.3745,0.4561,0.2107,0.2417
ann.ltn,3375,1837,680,3215,0.3682,0.3586,0.4364,0.2015,0.2371
nnn.ltc,3375,1837,469,3346,0.2044,0.1881,0.2853,0.1390,0.1443
nnc.ltc,3375,1837,724,3206,0.3851,0.3734,0.4595,0.2145,0.2515
ntc.ltc,3375,1837,772,3207,0.4083,0.4024,0.4783,0.2287,0.2658
ntn.ltc,3375,1837,678,3267,0.3355,0.3261,0.4274,0.2009,0.2182
lnn.ltc,3375,1837,679,3263,0.3479,0.3363,0.4255,0.2012,0.2221
ltn.ltc,3375,1837,729,3240,0.3742,0.3687,0.4628,0.2160,0.2414
ltc.ltc,3375,1837,767,3204,0.4130,0.4093,0.4836,0.2273,0.2617
lnc.ltc,3375,1837,775,3183,0.4255,0.4217,0.4890,0.2296,0.2729
bnn.ltc,3375,1837,683,3248,0.3538,0.3427,0.4328,0.2024,0.2274
btc.ltc,3375,1837,746,3207,0.3953,0.3902,0.4719,0.2210,0.2534
btn.ltc,3375,1837,710,3232,0.3665,0.3579,0.4537,0.2104,0.2366
bnc.ltc,3375,1837,774,3187,0.4163,0.4107,0.4871,0.2293,0.2744
atc.ltc,3375,1837,673,3246,0.3596,0.3500,0.4334,0.1994,0.2252
atn.ltc,3375,1837,670,3228,0.3599,0.3511,0.4362,0.1985,0.2300
anc.ltc,3375,1837,711,3229,0.3835,0.3745,0.4561,0.2107,0.2417
ann.ltc,3375,1837,680,3215,0.3682,0.3586,0.4364,0.2015,0.2371
nnn.lnc,3375,1837,100,3375,0.0394,0.0339,0.0572,0.0296,0.0296
nnc.lnc,3375,1837,478,3315,0.2500,0.2309,0.3008,0.1416,0.1559
ntc.lnc,3375,1837,703,3253,0.3720,0.3629,0.4317,0.2083,0.2355
ntn.lnc,3375,1837,469,3346,0.2044,0.1881,0.2853,0.1390,0.1443
lnn.lnc,3375,1837,376,3357,0.1675,0.1501,0.2225,0.1114,0.1135
ltn.lnc,3375,1837,679,3263,0.3479,0.3363,0.4255,0.2012,0.2221
ltc.lnc,3375,1837,746,3200,0.3990,0.3892,0.4637,0.2210,0.2555
lnc.lnc,3375,1837,577,3296,0.3065,0.2899,0.3668,0.1710,0.1862
bnn.lnc,3375,1837,464,3330,0.2221,0.2037,0.2830,0.1375,0.1477
btc.lnc,3375,1837,726,3216,0.3871,0.3770,0.4575,0.2151,0.2474
btn.lnc,3375,1837,683,3248,0.3538,0.3427,0.4328,0.2024,0.2274
bnc.lnc,3375,1837,569,3296,0.2929,0.2739,0.3638,0.1686,0.1829
atc.lnc,3375,1837,658,3270,0.3485,0.3344,0.4184,0.1950,0.2143
atn.lnc,3375,1837,680,3215,0.3682,0.3586,0.4364,0.2015,0.2371
anc.lnc,3375,1837,503,3330,0.2591,0.2453,0.3222,0.1490,0.1572
ann.lnc,3375,1837,560,3309,0.2761,0.2624,0.3481,0.1659,0.1798
nnn.bnn,3375,1837,98,3375,0.0401,0.0345,0.0553,0.0290,0.0290
nnc.bnn,3375,1837,487,3316,0.2585,0.2386,0.3071,0.1443,0.1582
ntc.bnn,3375,1837,705,3254,0.3742,0.3659,0.4320,0.2089,0.2350
ntn.bnn,3375,1837,474,3348,0.2077,0.1925,0.2895,0.1404,0.1442
lnn.bnn,3375,1837,375,3355,0.1696,0.1511,0.2226,0.1111,0.1135
ltn.bnn,3375,1837,684,3266,0.3474,0.3361,0.4300,0.2027,0.2232
ltc.bnn,3375,1837,748,3193,0.4009,0.3912,0.4652,0.2216,0.2571
lnc.bnn,3375,1837,582,3295,0.3100,0.2945,0.3721,0.1724,0.1878
bnn.bnn,3375,1837,466,3330,0.2230,0.2044,0.2855,0.1381,0.1483
btc.bnn,3375,1837,726,3216,0.3876,0.3779,0.4569,0.2151,0.2472
btn.bnn,3375,1837,684,3252,0.3537,0.3418,0.4351,0.2027,0.2272
bnc.bnn,3375,1837,574,3296,0.2953,0.2761,0.3655,0.1701,0.1842
atc.bnn,3375,1837,659,3267,0.3494,0.3353,0.4190,0.1953,0.2153
atn.bnn,3375,1837,681,3221,0.3684,0.3591,0.4367,0.2018,0.2359
