Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
atc.lnn,450,696,255,450,0.5211,0.5221,0.3986,0.5667,0.5667
atn.lnn,450,696,250,450,0.5137,0.5252,0.3955,0.5556,0.5556
anc.lnn,450,696,188,450,0.3701,0.3461,0.2906,0.4178,0.4178
ann.lnn,450,696,207,450,0.3844,0.3783,0.3222,0.4600,0.4600
nnn.ltn,450,696,186,450,0.3441,0.3229,0.2917,0.4133,0.4133
nnc.ltn,450,696,260,450,0.5248,0.5289,0.4063,0.5778,0.5778
ntc.ltn,450,696,267,450,0.5501,0.5526,0.4184,0.5933,0.5933
ntn.ltn,450,696,251,450,0.4955,0.4957,0.3994,0.5578,0.5578
lnn.ltn,450,696,251,450,0.4896,0.4958,0.4007,0.5578,0.5578
ltn.ltn,450,696,267,450,0.5395,0.5507,0.4259,0.5933,0.5933
ltc.ltn,450,696,272,450,0.5685,0.5822,0.4318,0.6044,0.6044
lnc.ltn,450,696,266,450,0.5553,0.5626,0.4209,0.5911,0.5911
bnn.ltn,450,696,255,450,0.5026,0.5060,0.4061,0.5667,0.5667
btc.ltn,450,696,270,450,0.5642,0.5783,0.4321,0.6000,0.6000
btn.ltn,450,696,256,450,0.5410,0.5488,0.4109,0.5689,0.5689
bnc.ltn,450,696,272,450,0.5554,0.5661,0.4283,0.6044,0.6044
atc.ltn,450,696,260,450,0.5378,0.5396,0.4134,0.5778,0.5778
atn.ltn,450,696,250,450,0.5229,0.5373,0.3983,0.5556,0.5556
anc.ltn,450,696,264,450,0.5329,0.5452,0.4142,0.5867,0.5867
ann.ltn,450,696,250,450,0.5137,0.5252,0.3955,0.5556,0.5556
nnn.ltc,450,696,186,450,0.3441,0.3229,0.2917,0.4133,0.4133
nnc.ltc,450,696,260,450,0.5248,0.5289,0.4063,0.5778,0.5778
ntc.ltc,450,696,267,450,0.5501,0.5526,0.4184,0.5933,0.5933
