Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
btc.lnn,1560,796,273,1442,0.2785,0.2617,0.4730,0.1750,0.2246
btn.lnn,1560,796,281,1421,0.3569,0.3383,0.4999,0.1801,0.2437
bnc.lnn,1560,796,232,1483,0.2093,0.1975,0.3862,0.1487,0.1745
atc.lnn,1560,796,266,1448,0.2615,0.2465,0.4602,0.1705,0.2220
atn.lnn,1560,796,285,1403,0.3597,0.3386,0.4894,0.1827,0.2478
anc.lnn,1560,796,218,1506,0.1919,0.1800,0.3530,0.1397,0.1606
ann.lnn,1560,796,254,1464,0.2997,0.2829,0.4374,0.1628,0.2036
nnn.ltn,1560,796,242,1425,0.2703,0.2538,0.4408,0.1551,0.1932
nnc.ltn,1560,796,275,1421,0.2979,0.2809,0.4718,0.1763,0.2125
ntc.ltn,1560,796,302,1382,0.3451,0.3281,0.5133,0.1936,0.2573
ntn.ltn,1560,796,267,1396,0.3359,0.3171,0.4814,0.1712,0.2414
lnn.ltn,1560,796,279,1402,0.3603,0.3409,0.4974,0.1788,0.2479
ltn.ltn,1560,796,297,1390,0.3768,0.3628,0.5093,0.1904,0.2614
ltc.ltn,1560,796,305,1398,0.3393,0.3277,0.5179,0.1955,0.2665
lnc.ltn,1560,796,280,1404,0.3075,0.2876,0.4934,0.1795,0.2384
bnn.ltn,1560,796,281,1421,0.3569,0.3383,0.4999,0.1801,0.2437
btc.ltn,1560,796,304,1417,0.3235,0.3155,0.5151,0.1949,0.2604
btn.ltn,1560,796,297,1403,0.3704,0.3527,0.5070,0.1904,0.2579
bnc.ltn,1560,796,278,1419,0.2890,0.2738,0.4784,0.1782,0.2340
atc.ltn,1560,796,285,1423,0.3107,0.3021,0.4829,0.1827,0.2463
atn.ltn,1560,796,291,1395,0.3689,0.3509,0.4923,0.1865,0.2607
anc.ltn,1560,796,273,1425,0.2780,0.2601,0.4690,0.1750,0.2336
ann.ltn,1560,796,285,1403,0.3597,0.3386,0.4894,0.1827,0.2478
nnn.ltc,1560,796,242,1425,0.2703,0.2538,0.4408,0.1551,0.1932
nnc.ltc,1560,796,275,1421,0.2979,0.2809,0.4718,0.1763,0.2125
ntc.ltc,1560,796,302,1382,0.3451,0.3281,0.5133,0.1936,0.2573
ntn.ltc,1560,796,267,1396,0.3359,0.3171,0.4814,0.1712,0.2414
lnn.ltc,1560,796,279,1402,0.3603,0.3409,0.4974,0.1788,0.2479
