Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
btn.lnn,1245,324,228,841,0.4666,0.4831,0.7137,0.1831,0.3659
bnc.lnn,1245,324,170,1004,0.3760,0.3984,0.5676,0.1365,0.2543
atc.lnn,1245,324,216,885,0.5126,0.5341,0.6720,0.1735,0.3999
atn.lnn,1245,324,231,806,0.5369,0.5499,0.7240,0.1855,0.4417
anc.lnn,1245,324,153,1065,0.2853,0.3031,0.5049,0.1229,0.1974
ann.lnn,1245,324,199,922,0.3987,0.4075,0.6464,0.1598,0.2965
nnn.ltn,1245,324,135,1119,0.1998,0.1933,0.4361,0.1084,0.1512
nnc.ltn,1245,324,226,810,0.5327,0.5554,0.7355,0.1815,0.4221
ntc.ltn,1245,324,238,737,0.6019,0.6238,0.7530,0.1912,0.5002
ntn.ltn,1245,324,213,864,0.4519,0.4625,0.6822,0.1711,0.3582
lnn.ltn,1245,324,221,875,0.4322,0.4454,0.7029,0.1775,0.3388
ltn.ltn,1245,324,236,768,0.5428,0.5593,0.7466,0.1896,0.4445
ltc.ltn,1245,324,246,739,0.6227,0.6446,0.7651,0.1976,0.5225
lnc.ltn,1245,324,237,748,0.6248,0.6479,0.7461,0.1904,0.5153
bnn.ltn,1245,324,228,841,0.4666,0.4831,0.7137,0.1831,0.3659
btc.ltn,1245,324,242,773,0.5871,0.6074,0.7575,0.1944,0.4843
btn.ltn,1245,324,239,766,0.5556,0.5713,0.7465,0.1920,0.4663
bnc.ltn,1245,324,236,768,0.5970,0.6215,0.7463,0.1896,0.4935
atc.ltn,1245,324,225,862,0.5427,0.5637,0.7077,0.1807,0.4240
atn.ltn,1245,324,236,774,0.5709,0.5858,0.7490,0.1896,0.4800
anc.ltn,1245,324,228,831,0.5389,0.5586,0.7221,0.1831,0.4383
ann.ltn,1245,324,231,806,0.5369,0.5499,0.7240,0.1855,0.4417
nnn.ltc,1245,324,135,1119,0.1998,0.1933,0.4361,0.1084,0.1512
nnc.ltc,1245,324,226,810,0.5327,0.5554,0.7355,0.1815,0.4221
ntc.ltc,1245,324,238,737,0.6019,0.6238,0.7530,0.1912,0.5002
ntn.ltc,1245,324,213,864,0.4519,0.4625,0.6822,0.1711,0.3582
lnn.ltc,1245,324,221,875,0.4322,0.4454,0.7029,0.1775,0.3388
ltn.ltc,1245,324,236,768,0.5428,0.5593,0.7466,0.1896,0.4445
ltc.ltc,1245,324,246,739,0.6227,0.6446,0.7651,0.1976,0.5225
lnc.ltc,1245,324,237,748,0.6248,0.6479,0.7461,0.1904,0.5153
bnn.ltc,1245,324,228,841,0.4666,0.4831,0.7137,0.1831,0.3659
btc.ltc,1245,324,242,773,0.5871,0.6074,0.7575,0.1944,0.4843
btn.ltc,1245,324,239,766,0.5556,0.5713,0.7465,0.1920,0.4663
bnc.ltc,1245,324,236,768,0.5970,0.6215,0.7463,0.1896,0.4935
atc.ltc,1245,324,225,862,0.5427,0.5637,0.7077,0.1807,0.4240
atn.ltc,1245,324,236,774,0.5709,0.5858,0.7490,0.1896,0.4800
anc.ltc,1245,324,228,831,0.5389,0.5586,0.7221,0.1831,0.4383
ann.ltc,1245,324,231,806,0.5369,0.5499,0.7240,0.1855,0.4417
nnn.lnc,1245,324,47,1228,0.0698,0.0626,0.1090,0.0378,0.0418
nnc.lnc,1245,324,158,977,0.3676,0.3844,0.5197,0.1269,0.2594
ntc.lnc,1245,324,222,823,0.5293,0.5508,0.7221,0.1783,0.4059
ntn.lnc,1245,324,135,1119,0.1998,0.1933,0.4361,0.1084,0.1512
lnn.lnc,1245,324,137,1124,0.2008,0.1947,0.4112,0.1100,0.1456
ltn.lnc,1245,324,221,875,0.4322,0.4454,0.7029,0.1775,0.3388
ltc.lnc,1245,324,235,780,0.5877,0.6126,0.7452,0.1888,0.4743
lnc.lnc,1245,324,178,947,0.4184,0.4393,0.6075,0.1430,0.2893
bnn.lnc,1245,324,175,1059,0.2731,0.2788,0.5337,0.1406,0.2006
btc.lnc,1245,324,232,811,0.5764,0.6005,0.7245,0.1863,0.4681
btn.lnc,1245,324,228,841,0.4666,0.4831,0.7137,0.1831,0.3659
bnc.lnc,1245,324,170,1004,0.3760,0.3984,0.5676,0.1365,0.2543
atc.lnc,1245,324,216,885,0.5126,0.5341,0.6720,0.1735,0.3999
atn.lnc,1245,324,231,806,0.5369,0.5499,0.7240,0.1855,0.4417
anc.lnc,1245,324,153,1065,0.2853,0.3031,0.5049,0.1229,0.1974
ann.lnc,1245,324,199,922,0.3986,0.4074,0.6464,0.1598,0.2965
nnn.bnn,1245,324,46,1228,0.0699,0.0627,0.1077,0.0369,0.0410
nnc.bnn,1245,324,162,972,0.3738,0.3905,0.5372,0.1301,0.2681
ntc.bnn,1245,324,223,815,0.5409,0.5623,0.7228,0.1791,0.4207
ntn.bnn,1245,324,136,1115,0.2022,0.1959,0.4421,0.1092,0.1529
lnn.bnn,1245,324,139,1123,0.2014,0.1958,0.4083,0.1116,0.1475
ltn.bnn,1245,324,222,871,0.4324,0.4458,0.7150,0.1783,0.3405
ltc.bnn,1245,324,236,777,0.5897,0.6146,0.7459,0.1896,0.4772
lnc.bnn,1245,324,179,936,0.4287,0.4515,0.6088,0.1438,0.2962
bnn.bnn,1245,324,177,1058,0.2732,0.2785,0.5471,0.1422,0.2021
btc.bnn,1245,324,232,808,0.5767,0.6014,0.7245,0.1863,0.4696
btn.bnn,1245,324,228,841,0.4627,0.4782,0.7137,0.1831,0.3659
bnc.bnn,1245,324,175,1000,0.3817,0.4045,0.5844,0.1406,0.2596
atc.bnn,1245,324,216,882,0.5110,0.5320,0.6720,0.1735,0.4012
atn.bnn,1245,324,231,808,0.5362,0.5492,0.7240,0.1855,0.4413
anc.bnn,1245,324,158,1063,0.2932,0.3132,0.5183,0.1269,0.2000
