Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnc.lnn,6750,1837,765,6474,0.3067,0.2902,0.4704,0.1133,0.1351
bnn.lnn,6750,1837,609,6600,0.2219,0.2036,0.3579,0.0902,0.1040
btc.lnn,6750,1837,919,6187,0.3868,0.3766,0.5566,0.1361,0.1848
btn.lnn,6750,1837,872,6245,0.3538,0.3426,0.5291,0.1292,0.1693
bnc.lnn,6750,1837,732,6475,0.2929,0.2738,0.4570,0.1084,0.1287
atc.lnn,6750,1837,856,6343,0.3480,0.3338,0.5237,0.1268,0.1565
atn.lnn,6750,1837,883,6225,0.3684,0.3589,0.5384,0.1308,0.1805
anc.lnn,6750,1837,655,6595,0.2590,0.2453,0.4048,0.0970,0.1080
ann.lnn,6750,1837,732,6525,0.2761,0.2624,0.4414,0.1084,0.1273
nnn.ltn,6750,1837,649,6581,0.2042,0.1880,0.3845,0.0961,0.1056
nnc.ltn,6750,1837,927,6145,0.3848,0.3736,0.5652,0.1373,0.1914
ntc.ltn,6750,1837,973,6093,0.4080,0.4023,0.5832,0.1441,0.2023
ntn.ltn,6750,1837,879,6294,0.3353,0.3259,0.5329,0.1302,0.1609
lnn.ltn,6750,1837,869,6274,0.3479,0.3362,0.5265,0.1287,0.1632
ltn.ltn,6750,1837,918,6198,0.3742,0.3689,0.5576,0.1360,0.1783
ltc.ltn,6750,1837,973,6071,0.4130,0.4094,0.5893,0.1441,0.2007
lnc.ltn,6750,1837,961,6083,0.4250,0.4210,0.5835,0.1424,0.2049
bnn.ltn,6750,1837,872,6245,0.3538,0.3426,0.5291,0.1292,0.1693
btc.ltn,6750,1837,942,6124,0.3949,0.3898,0.5738,0.1396,0.1903
btn.ltn,6750,1837,899,6199,0.3664,0.3579,0.5513,0.1332,0.1764
bnc.ltn,6750,1837,943,6111,0.4160,0.4104,0.5752,0.1397,0.2022
atc.ltn,6750,1837,873,6248,0.3597,0.3503,0.5357,0.1293,0.1706
atn.ltn,6750,1837,874,6204,0.3599,0.3512,0.5415,0.1295,0.1768
anc.ltn,6750,1837,901,6217,0.3835,0.3745,0.5521,0.1335,0.1783
ann.ltn,6750,1837,883,6225,0.3684,0.3589,0.5384,0.1308,0.1805
nnn.ltc,6750,1837,649,6581,0.2042,0.1880,0.3845,0.0961,0.1056
nnc.ltc,6750,1837,927,6145,0.3848,0.3736,0.5652,0.1373,0.1914
ntc.ltc,6750,1837,973,6093,0.4080,0.4023,0.5832,0.1441,0.2023
ntn.ltc,6750,1837,879,6294,0.3353,0.3259,0.5329,0.1302,0.1609
lnn.ltc,6750,1837,869,6274,0.3479,0.3362,0.5265,0.1287,0.1632
ltn.ltc,6750,1837,918,6198,0.3742,0.3689,0.5576,0.1360,0.1783
ltc.ltc,6750,1837,973,6071,0.4130,0.4094,0.5893,0.1441,0.2007
lnc.ltc,6750,1837,961,6083,0.4250,0.4210,0.5835,0.1424,0.2049
bnn.ltc,6750,1837,872,6245,0.3538,0.3426,0.5291,0.1292,0.1693
btc.ltc,6750,1837,942,6124,0.3949,0.3898,0.5738,0.1396,0.1903
btn.ltc,6750,1837,899,6199,0.3664,0.3579,0.5513,0.1332,0.1764
bnc.ltc,6750,1837,943,6111,0.4160,0.4104,0.5752,0.1397,0.2022
atc.ltc,6750,1837,873,6248,0.3597,0.3503,0.5357,0.1293,0.1706
atn.ltc,6750,1837,874,6204,0.3599,0.3512,0.5415,0.1295,0.1768
anc.ltc,6750,1837,901,6217,0.3835,0.3745,0.5521,0.1335,0.1783
ann.ltc,6750,1837,883,6225,0.3684,0.3589,0.5384,0.1308,0.1805
nnn.lnc,6750,1837,159,6750,0.0395,0.0338,0.0915,0.0236,0.0236
nnc.lnc,6750,1837,617,6567,0.2498,0.2308,0.3777,0.0914,0.1090
ntc.lnc,6750,1837,885,6325,0.3718,0.3628,0.5213,0.1311,0.1710
ntn.lnc,6750,1837,649,6581,0.2042,0.1880,0.3845,0.0961,0.1056
lnn.lnc,6750,1837,513,6653,0.1674,0.1500,0.2989,0.0760,0.0808
ltn.lnc,6750,1837,869,6274,0.3479,0.3362,0.5265,0.1287,0.1632
ltc.lnc,6750,1837,933,6147,0.3982,0.3886,0.5602,0.1382,0.1901
lnc.lnc,6750,1837,765,6474,0.3067,0.2902,0.4704,0.1133,0.1351
bnn.lnc,6750,1837,609,6600,0.2219,0.2036,0.3579,0.0902,0.1040
btc.lnc,6750,1837,919,6187,0.3868,0.3766,0.5566,0.1361,0.1848
btn.lnc,6750,1837,872,6245,0.3538,0.3426,0.5291,0.1292,0.1693
bnc.lnc,6750,1837,732,6475,0.2929,0.2738,0.4570,0.1084,0.1287
atc.lnc,6750,1837,856,6343,0.3480,0.3338,0.5237,0.1268,0.1565
atn.lnc,6750,1837,883,6225,0.3684,0.3589,0.5384,0.1308,0.1805
anc.lnc,6750,1837,655,6595,0.2590,0.2453,0.4048,0.0970,0.1080
ann.lnc,6750,1837,732,6525,0.2761,0.2624,0.4414,0.1084,0.1273
nnn.bnn,6750,1837,162,6750,0.0401,0.0345,0.0939,0.0240,0.0240
nnc.bnn,6750,1837,635,6566,0.2586,0.2388,0.3875,0.0941,0.1117
ntc.bnn,6750,1837,888,6322,0.3744,0.3661,0.5243,0.1316,0.1706
ntn.bnn,6750,1837,658,6580,0.2075,0.1924,0.3909,0.0975,0.1055
lnn.bnn,6750,1837,513,6653,0.1695,0.1511,0.2970,0.0760,0.0810
ltn.bnn,6750,1837,870,6273,0.3473,0.3359,0.5270,0.1289,0.1633
ltc.bnn,6750,1837,935,6134,0.4002,0.3906,0.5612,0.1385,0.1917
lnc.bnn,6750,1837,772,6458,0.3103,0.2951,0.4727,0.1144,0.1366
bnn.bnn,6750,1837,607,6604,0.2229,0.2043,0.3562,0.0899,0.1034
btc.bnn,6750,1837,919,6183,0.3872,0.3775,0.5550,0.1361,0.1850
btn.bnn,6750,1837,875,6249,0.3536,0.3418,0.5310,0.1296,0.1693
bnc.bnn,6750,1837,731,6471,0.2953,0.2761,0.4548,0.1083,0.1286
atc.bnn,6750,1837,856,6332,0.3492,0.3349,0.5232,0.1268,0.1579
atn.bnn,6750,1837,883,6234,0.3684,0.3591,0.5409,0.1308,0.1786
anc.bnn,6750,1837,661,6594,0.2606,0.2471,0.4094,0.0979,0.1088
ann.bnn,6750,1837,733,6533,0.2754,0.2614,0.4418,0.1086,0.1272
nnn.btc,6750,1837,658,6580,0.2075,0.1924,0.3909,0.0975,0.1055
nnc.btc,6750,1837,929,6136,0.3858,0.3746,0.5657,0.1376,0.1937
ntc.btc,6750,1837,974,6092,0.4085,0.4025,0.5836,0.1443,0.2024
ntn.btc,6750,1837,876,6296,0.3350,0.3254,0.5309,0.1298,0.1603
lnn.btc,6750,1837,870,6273,0.3473,0.3359,0.5270,0.1289,0.1633
ltn.btc,6750,1837,916,6200,0.3738,0.3688,0.5564,0.1357,0.1778
ltc.btc,6750,1837,974,6078,0.4127,0.4094,0.5898,0.1443,0.1995
lnc.btc,6750,1837,957,6079,0.4253,0.4211,0.5813,0.1418,0.2049
bnn.btc,6750,1837,875,6249,0.3536,0.3418,0.5310,0.1296,0.1693
btc.btc,6750,1837,940,6128,0.3960,0.3917,0.5720,0.1393,0.1899
btn.btc,6750,1837,899,6198,0.3662,0.3577,0.5506,0.1332,0.1765
bnc.btc,6750,1837,945,6107,0.4171,0.4120,0.5759,0.1400,0.2016
atc.btc,6750,1837,870,6248,0.3596,0.3504,0.5345,0.1289,0.1692
atn.btc,6750,1837,872,6207,0.3590,0.3503,0.5407,0.1292,0.1764
anc.btc,6750,1837,902,6212,0.3839,0.3751,0.5523,0.1336,0.1773
ann.btc,6750,1837,883,6234,0.3684,0.3591,0.5409,0.1308,0.1786
nnn.btn,6750,1837,658,6580,0.2075,0.1924,0.3909,0.0975,0.1055
nnc.btn,6750,1837,929,6136,0.3858,0.3746,0.5657,0.1376,0.1937
ntc.btn,6750,1837,974,6092,0.4085,0.4025,0.5836,0.1443,0.2024
ntn.btn,6750,1837,876,6296,0.3350,0.3254,0.5309,0.1298,0.1603
lnn.btn,6750,1837,870,6273,0.3473,0.3359,0.5270,0.1289,0.1633
ltn.btn,6750,1837,916,6200,0.3738,0.3688,0.5564,0.1357,0.1778
ltc.btn,6750,1837,974,6078,0.4127,0.4094,0.5898,0.1443,0.1995
lnc.btn,6750,1837,957,6079,0.4253,0.4211,0.5813,0.1418,0.2049
bnn.btn,6750,1837,875,6249,0.3536,0.3418,0.5310,0.1296,0.1693
btc.btn,6750,1837,940,6128,0.3960,0.3917,0.5720,0.1393,0.1899
btn.btn,6750,1837,899,6198,0.3662,0.3577,0.5506,0.1332,0.1765
bnc.btn,6750,1837,945,6107,0.4171,0.4120,0.5759,0.1400,0.2016
atc.btn,6750,1837,870,6248,0.3596,0.3504,0.5345,0.1289,0.1692
atn.btn,6750,1837,872,6207,0.3590,0.3503,0.5407,0.1292,0.1764
anc.btn,6750,1837,902,6212,0.3839,0.3751,0.5523,0.1336,0.1773
ann.btn,6750,1837,883,6234,0.3684,0.3591,0.5409,0.1308,0.1786
nnn.bnc,6750,1837,160,6750,0.0399,0.0341,0.0920,0.0237,0.0237
nnc.bnc,6750,1837,635,6566,0.2585,0.2388,0.3875,0.0941,0.1117
ntc.bnc,6750,1837,888,6322,0.3744,0.3661,0.5243,0.1316,0.1706
ntn.bnc,6750,1837,658,6580,0.2075,0.1924,0.3909,0.0975,0.1055
lnn.bnc,6750,1837,513,6653,0.1695,0.1511,0.2970,0.0760,0.0810
ltn.bnc,6750,1837,870,6273,0.3473,0.3359,0.5270,0.1289,0.1633
ltc.bnc,6750,1837,935,6134,0.4002,0.3906,0.5612,0.1385,0.1917
lnc.bnc,6750,1837,772,6458,0.3103,0.2951,0.4727,0.1144,0.1366
bnn.bnc,6750,1837,607,6604,0.2229,0.2043,0.3562,0.0899,0.1034
btc.bnc,6750,1837,919,6183,0.3872,0.3775,0.5550,0.1361,0.1850
btn.bnc,6750,1837,875,6249,0.3536,0.3418,0.5310,0.1296,0.1693
bnc.bnc,6750,1837,731,6471,0.2953,0.2761,0.4548,0.1083,0.1286
atc.bnc,6750,1837,856,6332,0.3492,0.3349,0.5232,0.1268,0.1579
atn.bnc,6750,1837,883,6234,0.3684,0.3591,0.5409,0.1308,0.1786
anc.bnc,6750,1837,661,6594,0.2606,0.2471,0.4094,0.0979,0.1088
ann.bnc,6750,1837,733,6533,0.2754,0.2614,0.4418,0.1086,0.1272
nnn.atc,6750,1837,664,6574,0.2130,0.1979,0.3956,0.0984,0.1068
nnc.atc,6750,1837,927,6133,0.3855,0.3745,0.5642,0.1373,0.1935
ntc.atc,6750,1837,974,6100,0.4085,0.4026,0.5817,0.1443,0.1999
ntn.atc,6750,1837,876,6298,0.3372,0.3266,0.5324,0.1298,0.1603
lnn.atc,6750,1837,869,6273,0.3471,0.3361,0.5263,0.1287,0.1629
ltn.atc,6750,1837,912,6202,0.3733,0.3680,0.5544,0.1351,0.1766
ltc.atc,6750,1837,974,6081,0.4129,0.4102,0.5896,0.1443,0.1995
lnc.atc,6750,1837,957,6076,0.4249,0.4207,0.5811,0.1418,0.2046
bnn.atc,6750,1837,877,6247,0.3524,0.3408,0.5322,0.1299,0.1698
btc.atc,6750,1837,940,6131,0.3969,0.3936,0.5718,0.1393,0.1898
btn.atc,6750,1837,896,6196,0.3664,0.3582,0.5481,0.1327,0.1760
bnc.atc,6750,1837,942,6104,0.4167,0.4112,0.5734,0.1396,0.2004
atc.atc,6750,1837,867,6248,0.3590,0.3500,0.5327,0.1284,0.1680
atn.atc,6750,1837,875,6209,0.3586,0.3494,0.5423,0.1296,0.1767
anc.atc,6750,1837,905,6210,0.3832,0.3749,0.5547,0.1341,0.1774
ann.atc,6750,1837,880,6232,0.3678,0.3591,0.5387,0.1304,0.1772
nnn.atn,6750,1837,664,6574,0.2130,0.1979,0.3956,0.0984,0.1068
nnc.atn,6750,1837,927,6133,0.3855,0.3745,0.5642,0.1373,0.1935
ntc.atn,6750,1837,974,6100,0.4085,0.4026,0.5817,0.1443,0.1999
ntn.atn,6750,1837,876,6298,0.3372,0.3266,0.5324,0.1298,0.1603
lnn.atn,6750,1837,869,6273,0.3471,0.3361,0.5263,0.1287,0.1629
ltn.atn,6750,1837,912,6202,0.3733,0.3680,0.5544,0.1351,0.1766
ltc.atn,6750,1837,974,6081,0.4129,0.4102,0.5896,0.1443,0.1995
lnc.atn,6750,1837,957,6076,0.4249,0.4207,0.5811,0.1418,0.2046
bnn.atn,6750,1837,877,6247,0.3524,0.3408,0.5322,0.1299,0.1698
btc.atn,6750,1837,940,6131,0.3969,0.3936,0.5718,0.1393,0.1898
btn.atn,6750,1837,896,6196,0.3664,0.3582,0.5481,0.1327,0.1760
bnc.atn,6750,1837,942,6104,0.4167,0.4112,0.5734,0.1396,0.2004
atc.atn,6750,1837,867,6248,0.3590,0.3500,0.5327,0.1284,0.1680
atn.atn,6750,1837,875,6209,0.3586,0.3494,0.5423,0.1296,0.1767
anc.atn,6750,1837,905,6210,0.3832,0.3749,0.5547,0.1341,0.1774
ann.atn,6750,1837,880,6232,0.3678,0.3591,0.5387,0.1304,0.1772
nnn.anc,6750,1837,160,6750,0.0402,0.0345,0.0920,0.0237,0.0237
nnc.anc,6750,1837,649,6562,0.2610,0.2420,0.3954,0.0961,0.1139
ntc.anc,6750,1837,895,6302,0.3780,0.3693,0.5284,0.1326,0.1726
ntn.anc,6750,1837,664,6574,0.2130,0.1979,0.3956,0.0984,0.1068
lnn.anc,6750,1837,519,6654,0.1704,0.1520,0.3013,0.0769,0.0817
ltn.anc,6750,1837,869,6273,0.3471,0.3361,0.5263,0.1287,0.1629
ltc.anc,6750,1837,936,6127,0.4013,0.3917,0.5614,0.1387,0.1931
lnc.anc,6750,1837,773,6448,0.3111,0.2965,0.4739,0.1145,0.1360
bnn.anc,6750,1837,610,6604,0.2239,0.2049,0.3582,0.0904,0.1039
btc.anc,6750,1837,919,6184,0.3882,0.3788,0.5537,0.1361,0.1852
btn.anc,6750,1837,877,6247,0.3524,0.3408,0.5322,0.1299,0.1698
bnc.anc,6750,1837,738,6470,0.2991,0.2802,0.4599,0.1093,0.1292
atc.anc,6750,1837,859,6327,0.3513,0.3377,0.5247,0.1273,0.1591
atn.anc,6750,1837,880,6232,0.3678,0.3591,0.5387,0.1304,0.1772
anc.anc,6750,1837,665,6598,0.2622,0.2490,0.4097,0.0985,0.1093
ann.anc,6750,1837,736,6535,0.2744,0.2609,0.4428,0.1090,0.1272
nnn.ann,6750,1837,161,6750,0.0407,0.0346,0.0932,0.0239,0.0239
nnc.ann,6750,1837,649,6562,0.2611,0.2420,0.3954,0.0961,0.1139
ntc.ann,6750,1837,895,6302,0.3780,0.3693,0.5284,0.1326,0.1726
ntn.ann,6750,1837,664,6574,0.2130,0.1979,0.3956,0.0984,0.1068
lnn.ann,6750,1837,519,6654,0.1704,0.1521,0.3013,0.0769,0.0817
ltn.ann,6750,1837,869,6273,0.3471,0.3361,0.5263,0.1287,0.1629
ltc.ann,6750,1837,936,6127,0.4013,0.3917,0.5614,0.1387,0.1931
lnc.ann,6750,1837,773,6448,0.3111,0.2965,0.4739,0.1145,0.1360
bnn.ann,6750,1837,610,6604,0.2239,0.2049,0.3582,0.0904,0.1039
btc.ann,6750,1837,919,6184,0.3882,0.3788,0.5537,0.1361,0.1852
btn.ann,6750,1837,877,6247,0.3524,0.3408,0.5322,0.1299,0.1698
bnc.ann,6750,1837,738,6470,0.2991,0.2802,0.4599,0.1093,0.1292
atc.ann,6750,1837,859,6327,0.3513,0.3377,0.5247,0.1273,0.1591
atn.ann,6750,1837,880,6232,0.3678,0.3591,0.5387,0.1304,0.1772
anc.ann,6750,1837,665,6598,0.2622,0.2490,0.4097,0.0985,0.1093
ann.ann,6750,1837,736,6535,0.2749,0.2610,0.4428,0.1090,0.1272
