Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
btc.lnn,1560,796,333,1450,0.3332,0.3192,0.5091,0.2135,0.2550
btn.lnn,1560,796,318,1392,0.3515,0.3327,0.5320,0.2038,0.2649
bnc.lnn,1560,796,243,1492,0.1999,0.1887,0.3788,0.1558,0.1767
atc.lnn,1560,796,321,1464,0.3024,0.2893,0.4784,0.2058,0.2469
atn.lnn,1560,796,328,1406,0.3576,0.3408,0.5318,0.2103,0.2595
anc.lnn,1560,796,226,1516,0.1707,0.1594,0.3302,0.1449,0.1547
ann.lnn,1560,796,273,1468,0.2891,0.2727,0.4405,0.1750,0.2022
nnn.ltn,1560,796,262,1435,0.2739,0.2548,0.4557,0.1679,0.2102
nnc.ltn,1560,796,324,1456,0.3349,0.3222,0.4975,0.2077,0.2488
ntc.ltn,1560,796,354,1418,0.3730,0.3590,0.5415,0.2269,0.2897
ntn.ltn,1560,796,298,1401,0.3569,0.3414,0.4920,0.1910,0.2705
lnn.ltn,1560,796,307,1403,0.3633,0.3447,0.5152,0.1968,0.2605
ltn.ltn,1560,796,320,1381,0.3919,0.3763,0.5244,0.2051,0.2930
ltc.ltn,1560,796,362,1396,0.3755,0.3626,0.5454,0.2321,0.2938
lnc.ltn,1560,796,345,1424,0.3462,0.3342,0.5350,0.2212,0.2746
bnn.ltn,1560,796,318,1392,0.3515,0.3327,0.5320,0.2038,0.2649
btc.ltn,1560,796,344,1408,0.3523,0.3371,0.5228,0.2205,0.2752
btn.ltn,1560,796,310,1364,0.3803,0.3680,0.5127,0.1987,0.2834
bnc.ltn,1560,796,344,1434,0.3171,0.3102,0.5373,0.2205,0.2642
atc.ltn,1560,796,323,1421,0.3353,0.3131,0.4842,0.2071,0.2643
atn.ltn,1560,796,320,1380,0.3729,0.3610,0.5163,0.2051,0.2731
anc.ltn,1560,796,321,1426,0.2964,0.2864,0.4968,0.2058,0.2517
ann.ltn,1560,796,328,1406,0.3576,0.3408,0.5318,0.2103,0.2595
nnn.ltc,1560,796,262,1435,0.2739,0.2548,0.4557,0.1679,0.2102
nnc.ltc,1560,796,324,1456,0.3349,0.3222,0.4975,0.2077,0.2488
ntc.ltc,1560,796,354,1418,0.3730,0.3590,0.5415,0.2269,0.2897
ntn.ltc,1560,796,298,1401,0.3569,0.3414,0.4920,0.1910,0.2705
lnn.ltc,1560,796,307,1403,0.3633,0.3447,0.5152,0.1968,0.2605
